Data,Godzina,Generacja źródeł wiatrowych,Generacja źródeł fotowoltaicznych
2022-05-06,7,619.725,281.900
2022-05-06,8,413.338,895.838
2022-05-06,9,254.888,1853.575
2022-05-06,10,210.150,2428.188
2022-05-06,11,270.800,3018.513
2022-05-06,12,403.763,3660.175
2022-05-06,13,530.075,3540.488
2022-05-06,14,585.188,3473.500
2022-05-06,15,651.800,3346.850
2022-05-06,16,723.275,3127.238
2022-05-06,17,661.875,2576.538
2022-05-06,18,576.600,1908.438
2022-05-06,19,445.025,1133.500
2022-05-06,20,329.088,455.075
2022-05-06,21,361.650,100.363
2022-05-06,22,367.650,2.500
2022-05-06,23,362.600,0.000
2022-05-06,24,404.475,0.000
2022-05-07,1,494.613,0.000
2022-05-07,2,689.238,0.000
2022-05-07,3,884.388,0.000
2022-05-07,4,990.950,0.000
2022-05-07,5,1033.588,8.650
2022-05-07,6,1108.200,77.050
2022-05-07,7,1040.150,444.638
2022-05-07,8,808.425,1285.263
2022-05-07,9,467.200,2269.950
2022-05-07,10,366.700,3264.888
2022-05-07,11,533.813,3819.888
2022-05-07,12,713.150,3915.275
2022-05-07,13,834.375,3864.050
2022-05-07,14,957.650,3859.413
2022-05-07,15,999.513,3439.600
2022-05-07,16,1086.588,2991.975
2022-05-07,17,899.025,2667.363
2022-05-07,18,831.375,1990.450
2022-05-07,19,885.925,1216.788
2022-05-07,20,716.975,511.638
2022-05-07,21,386.813,91.875
2022-05-07,22,406.775,3.425
2022-05-07,23,428.863,0.000
2022-05-07,24,419.825,0.000
2022-05-08,1,516.613,0.000
2022-05-08,2,605.763,0.000
2022-05-08,3,631.763,0.000
2022-05-08,4,708.700,0.000
2022-05-08,5,752.775,8.275
2022-05-08,6,663.425,65.763
2022-05-08,7,515.425,373.550
2022-05-08,8,290.925,1012.213
2022-05-08,9,219.513,1911.550
2022-05-08,10,390.775,2844.238
2022-05-08,11,625.575,3624.963
2022-05-08,12,780.900,4073.863
2022-05-08,13,815.925,4056.238
2022-05-08,14,847.788,4317.175
2022-05-08,15,944.688,4106.625
2022-05-08,16,1079.638,3578.413
2022-05-08,17,1187.750,2598.175
2022-05-08,18,1494.000,1753.050
2022-05-08,19,1674.638,1161.688
2022-05-08,20,1574.500,473.475
2022-05-08,21,1574.638,110.488
2022-05-08,22,1861.125,1.963
2022-05-08,23,2186.563,0.000
2022-05-08,24,2502.513,0.000
2022-05-09,1,2399.975,0.000
2022-05-09,2,2520.438,0.000
2022-05-09,3,2603.025,0.000
2022-05-09,4,2574.975,0.000
2022-05-09,5,2605.188,11.025
2022-05-09,6,2394.525,73.663
2022-05-09,7,1907.063,494.600
2022-05-09,8,907.775,1638.388
2022-05-09,9,411.175,2897.275
2022-05-09,10,322.938,4148.700
2022-05-09,11,333.425,5123.250
2022-05-09,12,355.888,5406.438
2022-05-09,13,302.238,5510.625
2022-05-09,14,241.300,5268.588
2022-05-09,15,281.588,5105.313
2022-05-09,16,342.313,4625.650
2022-05-09,17,382.238,3876.675
2022-05-09,18,428.538,2646.213
2022-05-09,19,537.538,1418.163
2022-05-09,20,713.513,605.400
2022-05-09,21,1177.425,144.138
2022-05-09,22,1738.025,2.250
2022-05-09,23,2309.538,0.000
2022-05-09,24,2775.500,0.000
2022-05-10,1,3101.650,0.000
2022-05-10,2,3334.538,0.000
2022-05-10,3,3408.463,0.000
2022-05-10,4,3350.863,0.000
2022-05-10,5,3308.175,10.188
2022-05-10,6,3246.425,81.263
2022-05-10,7,2745.613,560.375
2022-05-10,8,1529.138,1834.175
2022-05-10,9,640.075,3202.575
2022-05-10,10,524.088,4291.300
2022-05-10,11,651.350,5080.925
2022-05-10,12,822.125,5495.400
2022-05-10,13,825.163,5673.400
2022-05-10,14,869.413,5766.675
2022-05-10,15,911.038,5457.713
2022-05-10,16,954.275,4831.650
2022-05-10,17,1031.375,3937.975
2022-05-10,18,1014.388,2786.975
2022-05-10,19,900.938,1554.650
2022-05-10,20,995.475,576.275
2022-05-10,21,1576.400,109.638
2022-05-10,22,2511.163,5.075
2022-05-10,23,3178.775,0.000
2022-05-10,24,3491.213,0.000
2022-05-11,1,3671.700,0.000
2022-05-11,2,3629.538,0.000
2022-05-11,3,3223.863,0.000
2022-05-11,4,2823.613,0.000
2022-05-11,5,2576.450,12.363
2022-05-11,6,2330.850,86.600
2022-05-11,7,2033.850,417.700
2022-05-11,8,1510.288,1176.163
2022-05-11,9,802.750,2212.863
2022-05-11,10,496.850,3128.438
2022-05-11,11,507.725,3710.563
2022-05-11,12,634.575,4243.588
2022-05-11,13,923.125,4332.338
2022-05-11,14,1141.438,4301.900
2022-05-11,15,1431.863,4053.000
2022-05-11,16,1696.975,3494.488
2022-05-11,17,1674.113,2892.200
2022-05-11,18,1699.725,2168.738
2022-05-11,19,1652.475,1433.738
2022-05-11,20,1538.913,553.725
2022-05-11,21,2175.175,131.188
2022-05-11,22,2960.588,4.188
2022-05-11,23,3376.650,0.000
2022-05-11,24,3650.438,0.000
2022-05-12,1,3643.600,0.000
2022-05-12,2,3426.638,0.000
2022-05-12,3,3380.613,0.000
2022-05-12,4,2958.513,0.000
2022-05-12,5,3203.850,13.500
2022-05-12,6,3650.663,80.913
2022-05-12,7,4089.400,448.300
2022-05-12,8,4716.138,1306.250
2022-05-12,9,5316.275,2218.275
2022-05-12,10,5593.988,2914.338
2022-05-12,11,5960.363,3493.450
2022-05-12,12,6080.150,3833.525
2022-05-12,13,6199.325,3938.100
2022-05-12,14,6122.288,4458.363
2022-05-12,15,5894.938,4244.825
2022-05-12,16,5584.738,3815.950
2022-05-12,17,5176.913,3325.700
2022-05-12,18,4609.488,2635.313
2022-05-12,19,3740.400,1441.575
2022-05-12,20,2665.550,615.025
2022-05-12,21,1913.363,162.688
2022-05-12,22,1693.950,5.213
2022-05-12,23,1581.238,0.000
2022-05-12,24,1525.975,0.000
2022-05-13,1,1477.663,0.000
2022-05-13,2,1439.900,0.000
2022-05-13,3,1472.688,0.000
2022-05-13,4,1475.525,0.000
2022-05-13,5,1469.663,22.413
2022-05-13,6,1490.175,111.788
2022-05-13,7,1332.150,508.613
2022-05-13,8,994.800,1335.700
2022-05-13,9,817.675,2273.725
2022-05-13,10,1082.575,3366.425
2022-05-13,11,1438.413,4011.600
2022-05-13,12,1894.150,4262.088
2022-05-13,13,2317.288,4223.025
2022-05-13,14,2496.100,3980.125
2022-05-13,15,2459.925,3654.775
2022-05-13,16,2452.450,3087.100
2022-05-13,17,2108.775,2369.450
2022-05-13,18,2386.650,1719.125
2022-05-13,19,2605.775,1207.250
2022-05-13,20,2747.088,473.488
2022-05-13,21,2434.263,98.375
2022-05-13,22,2682.250,5.963
2022-05-13,23,2736.988,0.000
2022-05-13,24,2674.825,0.000
2022-05-14,1,3035.600,0.000
2022-05-14,2,3232.488,0.000
2022-05-14,3,3438.488,0.000
2022-05-14,4,3364.313,0.000
2022-05-14,5,3501.388,10.725
2022-05-14,6,3611.088,86.713
2022-05-14,7,3664.650,461.463
2022-05-14,8,3624.150,1232.388
2022-05-14,9,3803.313,2194.863
2022-05-14,10,4416.000,2797.188
2022-05-14,11,4981.825,3415.400
2022-05-14,12,5308.438,3495.550
2022-05-14,13,5411.000,3543.938
2022-05-14,14,5502.150,3693.538
2022-05-14,15,5347.975,3548.113
2022-05-14,16,5195.363,3088.738
2022-05-14,17,5144.313,2814.175
2022-05-14,18,4886.763,1919.850
2022-05-14,19,4206.000,1222.863
2022-05-14,20,3568.675,527.113
2022-05-14,21,3095.475,128.575
2022-05-14,22,2964.025,6.188
2022-05-14,23,3104.938,0.000
2022-05-14,24,3296.600,0.000
2022-05-15,1,3248.838,0.000
2022-05-15,2,3120.975,0.000
2022-05-15,3,3032.113,0.000
2022-05-15,4,2933.475,0.000
2022-05-15,5,2862.725,11.763
2022-05-15,6,2656.813,102.388
2022-05-15,7,1991.850,608.925
2022-05-15,8,1357.850,1768.300
2022-05-15,9,1200.500,3089.213
2022-05-15,10,1279.213,4140.488
2022-05-15,11,1537.238,5025.450
2022-05-15,12,1814.425,5294.088
2022-05-15,13,1991.088,5177.563
2022-05-15,14,2067.100,5298.238
2022-05-15,15,1844.988,5140.713
2022-05-15,16,1725.025,4847.088
2022-05-15,17,1596.675,4082.675
2022-05-15,18,1443.675,2985.750
2022-05-15,19,1178.363,1722.050
2022-05-15,20,920.613,653.438
2022-05-15,21,875.875,156.575
2022-05-15,22,967.375,5.800
2022-05-15,23,1008.975,0.000
2022-05-15,24,1023.863,0.000
2022-05-16,1,944.025,0.000
2022-05-16,2,776.363,0.000
2022-05-16,3,658.238,0.000
2022-05-16,4,586.025,0.000
2022-05-16,5,472.663,11.938
2022-05-16,6,448.950,109.688
2022-05-16,7,407.963,644.775
2022-05-16,8,211.763,1918.000
2022-05-16,9,64.388,3254.200
2022-05-16,10,60.738,4338.438
2022-05-16,11,89.588,5126.213
2022-05-16,12,132.613,5507.163
2022-05-16,13,168.163,5626.975
2022-05-16,14,230.888,5457.013
2022-05-16,15,298.675,5059.125
2022-05-16,16,397.450,4569.800
2022-05-16,17,473.700,3777.125
2022-05-16,18,568.400,2762.388
2022-05-16,19,631.463,1518.238
2022-05-16,20,780.825,615.250
2022-05-16,21,1164.138,133.150
2022-05-16,22,1727.638,5.675
2022-05-16,23,2042.363,0.000
2022-05-16,24,2218.875,0.000
2022-05-17,1,2158.250,0.000
2022-05-17,2,1957.100,0.000
2022-05-17,3,1742.863,0.000
2022-05-17,4,1641.138,0.000
2022-05-17,5,1778.913,11.613
2022-05-17,6,1844.238,123.813
2022-05-17,7,1418.075,553.663
2022-05-17,8,936.913,1528.688
2022-05-17,9,790.038,2502.988
2022-05-17,10,790.625,3279.263
2022-05-17,11,687.850,3926.788
2022-05-17,12,689.325,4144.713
2022-05-17,13,768.488,4230.363
2022-05-17,14,1067.488,4231.825
2022-05-17,15,1531.950,3936.575
2022-05-17,16,2111.288,3787.875
2022-05-17,17,2572.625,3119.750
2022-05-17,18,2855.488,2207.500
2022-05-17,19,3017.525,1317.600
2022-05-17,20,3145.550,596.663
2022-05-17,21,3014.700,166.963
2022-05-17,22,3213.213,15.163
2022-05-17,23,3297.175,0.000
2022-05-17,24,3060.163,0.000
2022-05-18,1,2900.075,0.000
2022-05-18,2,2630.475,0.000
2022-05-18,3,2292.538,0.000
2022-05-18,4,1963.100,0.000
2022-05-18,5,1686.738,20.763
2022-05-18,6,1403.400,137.463
2022-05-18,7,990.175,792.988
2022-05-18,8,472.025,2233.325
2022-05-18,9,355.163,3797.000
2022-05-18,10,299.350,4993.550
2022-05-18,11,273.450,5903.500
2022-05-18,12,289.738,6422.775
2022-05-18,13,317.700,6580.900
2022-05-18,14,294.913,6561.075
2022-05-18,15,301.600,6325.513
2022-05-18,16,319.163,5696.200
2022-05-18,17,314.700,4690.563
2022-05-18,18,315.563,3374.825
2022-05-18,19,314.300,1919.600
2022-05-18,20,360.088,681.475
2022-05-18,21,573.138,196.363
2022-05-18,22,1066.850,13.325
2022-05-18,23,1720.475,0.000
2022-05-18,24,2227.488,0.000
2022-05-19,1,2451.438,0.000
2022-05-19,2,2713.013,0.000
2022-05-19,3,3000.313,0.000
2022-05-19,4,3205.763,0.000
2022-05-19,5,3391.838,27.313
2022-05-19,6,3564.325,169.713
2022-05-19,7,3440.113,842.250
2022-05-19,8,2231.688,2129.450
2022-05-19,9,988.150,3563.150
2022-05-19,10,789.550,4784.038
2022-05-19,11,795.613,5540.313
2022-05-19,12,812.713,6002.575
2022-05-19,13,857.163,6219.763
2022-05-19,14,759.900,6120.625
2022-05-19,15,668.538,5757.150
2022-05-19,16,660.288,5100.713
2022-05-19,17,671.375,4093.700
2022-05-19,18,713.413,2820.088
2022-05-19,19,682.425,1620.338
2022-05-19,20,866.600,584.350
2022-05-19,21,1445.663,164.538
2022-05-19,22,2317.713,15.038
2022-05-19,23,3323.063,0.000
2022-05-19,24,3947.363,0.000
2022-05-20,1,4232.350,0.000
2022-05-20,2,4102.100,0.000
2022-05-20,3,3947.775,0.000
2022-05-20,4,3970.150,0.000
2022-05-20,5,4050.000,31.200
2022-05-20,6,4002.475,155.000
2022-05-20,7,3631.013,652.875
2022-05-20,8,2905.625,1538.263
2022-05-20,9,2366.313,2502.400
2022-05-20,10,2330.138,2971.463
2022-05-20,11,2509.750,3778.413
2022-05-20,12,3153.163,4597.100
2022-05-20,13,3382.713,4908.050
2022-05-20,14,3517.713,5051.900
2022-05-20,15,3404.025,4687.588
2022-05-20,16,3178.463,4388.238
2022-05-20,17,2529.588,3537.863
2022-05-20,18,1875.125,2370.600
2022-05-20,19,1200.713,1378.350
2022-05-20,20,671.800,529.025
2022-05-20,21,551.988,164.113
2022-05-20,22,763.500,14.438
2022-05-20,23,859.625,0.000
2022-05-20,24,996.700,0.000
2022-05-21,1,1290.088,0.000
2022-05-21,2,1546.038,0.000
2022-05-21,3,1930.675,0.000
2022-05-21,4,2296.513,0.000
2022-05-21,5,3009.788,28.688
2022-05-21,6,3753.738,97.225
2022-05-21,7,4564.363,304.175
2022-05-21,8,5453.450,802.350
2022-05-21,9,6044.100,1546.863
2022-05-21,10,6120.763,2082.038
2022-05-21,11,6182.288,2499.688
2022-05-21,12,6064.675,3090.363
2022-05-21,13,6007.650,3175.088
2022-05-21,14,6119.150,3193.025
2022-05-21,15,6103.963,2710.563
2022-05-21,16,5960.650,2239.688
2022-05-21,17,5727.325,2120.750
2022-05-21,18,5498.775,1570.900
2022-05-21,19,4896.963,939.913
2022-05-21,20,4524.750,424.088
2022-05-21,21,4389.663,136.413
2022-05-21,22,4163.425,15.063
2022-05-21,23,4200.750,0.000
2022-05-21,24,4075.525,0.000
2022-05-22,1,4012.788,0.000
2022-05-22,2,3937.575,0.000
2022-05-22,3,3896.650,0.000
2022-05-22,4,3644.375,0.000
2022-05-22,5,3496.800,26.600
2022-05-22,6,3212.725,134.913
2022-05-22,7,2874.250,474.200
2022-05-22,8,2686.450,1091.363
2022-05-22,9,2918.663,1787.600
2022-05-22,10,3075.725,2416.975
2022-05-22,11,3033.913,2501.063
2022-05-22,12,2971.675,2573.225
2022-05-22,13,3030.438,2789.938
2022-05-22,14,2901.138,2956.663
2022-05-22,15,2822.863,2724.363
2022-05-22,16,2799.063,2769.063
2022-05-22,17,2538.175,2227.400
2022-05-22,18,2273.413,1831.300
2022-05-22,19,1892.475,1300.275
2022-05-22,20,1366.663,471.300
2022-05-22,21,1126.250,163.500
2022-05-22,22,1099.475,15.438
2022-05-22,23,1010.150,0.000
2022-05-22,24,968.775,0.000
2022-05-23,1,822.563,0.000
2022-05-23,2,763.500,0.000
2022-05-23,3,749.888,0.000
2022-05-23,4,629.975,0.000
2022-05-23,5,572.225,26.813
2022-05-23,6,616.375,135.650
2022-05-23,7,510.088,605.763
2022-05-23,8,197.550,1729.488
2022-05-23,9,79.425,3058.688
2022-05-23,10,90.500,4093.200
2022-05-23,11,128.150,4914.600
2022-05-23,12,168.013,5404.300
2022-05-23,13,231.725,5490.013
2022-05-23,14,347.575,5222.388
2022-05-23,15,517.875,4853.800
2022-05-23,16,650.900,4354.913
2022-05-23,17,792.613,3577.638
2022-05-23,18,939.625,2620.638
2022-05-23,19,1079.075,1639.175
2022-05-23,20,1336.175,641.175
2022-05-23,21,1850.525,219.200
2022-05-23,22,2722.163,15.438
2022-05-23,23,3506.463,0.000
2022-05-23,24,4023.700,0.000
2022-05-24,1,4358.788,0.000
2022-05-24,2,4571.000,0.000
2022-05-24,3,4636.913,0.000
2022-05-24,4,4663.813,0.000
2022-05-24,5,4733.525,35.763
2022-05-24,6,4540.963,183.438
2022-05-24,7,4052.788,626.588
2022-05-24,8,3584.938,1424.913
2022-05-24,9,3569.550,2134.175
2022-05-24,10,3674.425,2683.175
2022-05-24,11,3457.138,3217.125
2022-05-24,12,3302.563,3347.788
2022-05-24,13,3055.463,3096.250
2022-05-24,14,2767.850,3350.475
2022-05-24,15,2387.575,2941.288
2022-05-24,16,2108.163,2291.963
2022-05-24,17,1789.913,1418.300
2022-05-24,18,1641.950,1025.050
2022-05-24,19,1545.300,535.500
2022-05-24,20,1452.200,238.625
2022-05-24,21,1350.238,96.688
2022-05-24,22,1251.463,14.150
2022-05-24,23,1207.800,0.000
2022-05-24,24,1311.675,0.000
2022-05-25,1,1356.813,0.000
2022-05-25,2,1248.950,0.000
2022-05-25,3,914.963,0.000
2022-05-25,4,715.800,0.000
2022-05-25,5,723.950,27.988
2022-05-25,6,663.125,129.713
2022-05-25,7,428.625,447.500
2022-05-25,8,288.738,952.150
2022-05-25,9,276.175,1383.263
2022-05-25,10,337.063,1797.200
2022-05-25,11,391.450,2190.788
2022-05-25,12,462.288,2071.163
2022-05-25,13,568.638,1924.288
2022-05-25,14,604.363,1933.138
2022-05-25,15,750.963,1688.425
2022-05-25,16,995.950,1509.888
2022-05-25,17,900.800,1446.313
2022-05-25,18,998.400,1084.525
2022-05-25,19,842.738,689.988
2022-05-25,20,760.500,253.863
2022-05-25,21,894.163,121.200
2022-05-25,22,1172.225,17.963
2022-05-25,23,1363.788,0.000
2022-05-25,24,1688.000,0.000
2022-05-26,1,2143.263,0.000
2022-05-26,2,2446.538,0.000
2022-05-26,3,2559.663,0.000
2022-05-26,4,3030.825,0.000
2022-05-26,5,3541.213,33.488
2022-05-26,6,3793.400,179.500
2022-05-26,7,3312.188,733.688
2022-05-26,8,2876.213,1773.400
2022-05-26,9,2999.600,2888.400
2022-05-26,10,3784.813,3840.938
2022-05-26,11,4881.338,4466.013
2022-05-26,12,5493.938,4314.938
2022-05-26,13,6028.763,3889.913
2022-05-26,14,6188.825,3756.525
2022-05-26,15,6180.675,3467.738
2022-05-26,16,5963.338,2880.838
2022-05-26,17,5899.413,2651.163
2022-05-26,18,5743.875,1723.513
2022-05-26,19,5402.513,1151.838
2022-05-26,20,4954.613,363.038
2022-05-26,21,4253.050,150.763
2022-05-26,22,3876.513,19.463
2022-05-26,23,3748.813,0.000
2022-05-26,24,3638.800,0.000
2022-05-27,1,3243.363,0.000
2022-05-27,2,3137.963,0.000
2022-05-27,3,2998.488,0.000
2022-05-27,4,3166.938,0.000
2022-05-27,5,3354.388,37.325
2022-05-27,6,3575.075,106.250
2022-05-27,7,3664.913,350.313
2022-05-27,8,4143.250,911.138
2022-05-27,9,4750.850,1394.013
2022-05-27,10,5036.338,2004.450
2022-05-27,11,5641.913,2632.213
2022-05-27,12,5713.238,3003.125
2022-05-27,13,5883.263,3271.425
2022-05-27,14,5937.838,3070.975
2022-05-27,15,5996.538,2838.763
2022-05-27,16,5819.925,2492.800
2022-05-27,17,5854.188,1933.013
2022-05-27,18,5734.763,1401.663
2022-05-27,19,5456.950,839.638
2022-05-27,20,5219.550,360.263
2022-05-27,21,4876.000,127.563
2022-05-27,22,4829.650,29.425
2022-05-27,23,4811.138,0.000
2022-05-27,24,4820.363,0.000
2022-05-28,1,4896.963,0.000
2022-05-28,2,4860.088,0.000
2022-05-28,3,4740.538,0.000
2022-05-28,4,4845.913,0.000
2022-05-28,5,4708.038,40.788
2022-05-28,6,4674.688,199.138
2022-05-28,7,4681.125,688.288
2022-05-28,8,4965.825,1519.238
2022-05-28,9,4838.250,2250.888
2022-05-28,10,4866.863,2878.013
2022-05-28,11,4896.313,3319.213
2022-05-28,12,5019.900,3837.963
2022-05-28,13,5285.125,3971.225
2022-05-28,14,5464.463,3537.350
2022-05-28,15,5355.375,3254.950
2022-05-28,16,5227.763,2966.563
2022-05-28,17,4877.263,2370.900
2022-05-28,18,4285.550,1782.300
2022-05-28,19,3705.938,798.050
2022-05-28,20,3568.388,375.713
2022-05-28,21,3449.363,180.800
2022-05-28,22,3396.950,40.650
2022-05-28,23,3505.713,0.000
2022-05-28,24,3486.100,0.000
2022-05-29,1,3348.913,0.000
2022-05-29,2,3041.875,0.000
2022-05-29,3,2814.338,0.000
2022-05-29,4,2737.838,0.000
2022-05-29,5,2584.488,39.125
2022-05-29,6,2280.625,171.238
2022-05-29,7,1747.088,634.400
2022-05-29,8,1242.188,1581.700
2022-05-29,9,1065.100,2671.400
2022-05-29,10,936.163,3427.325
2022-05-29,11,817.913,3763.063
2022-05-29,12,748.013,3665.938
2022-05-29,13,722.900,3357.438
2022-05-29,14,586.813,3001.338
2022-05-29,15,514.038,3206.325
2022-05-29,16,452.700,2997.150
2022-05-29,17,254.438,2360.825
2022-05-29,18,185.900,1764.563
2022-05-29,19,115.050,1086.350
2022-05-29,20,100.813,392.438
2022-05-29,21,144.863,155.325
2022-05-29,22,189.763,32.338
2022-05-29,23,291.775,0.000
2022-05-29,24,428.588,0.000
2022-05-30,1,507.000,0.000
2022-05-30,2,452.738,0.000
2022-05-30,3,473.300,0.000
2022-05-30,4,555.600,0.000
2022-05-30,5,482.938,35.513
2022-05-30,6,363.488,149.250
2022-05-30,7,266.013,423.625
2022-05-30,8,227.825,929.888
2022-05-30,9,206.138,1675.588
2022-05-30,10,267.288,2363.050
2022-05-30,11,281.113,2574.913
2022-05-30,12,435.800,3120.275
2022-05-30,13,655.563,3117.538
2022-05-30,14,715.850,3174.313
2022-05-30,15,834.638,3639.788
2022-05-30,16,844.413,3021.025
2022-05-30,17,1035.263,2665.825
2022-05-30,18,1169.838,2167.175
2022-05-30,19,922.288,1134.550
2022-05-30,20,658.563,497.288
2022-05-30,21,653.725,191.613
2022-05-30,22,748.338,30.163
2022-05-30,23,1007.563,0.000
2022-05-30,24,1162.463,0.000
2022-05-31,1,1310.338,0.000
2022-05-31,2,1305.988,0.000
2022-05-31,3,1106.838,0.000
2022-05-31,4,1056.638,0.000
2022-05-31,5,918.288,32.125
2022-05-31,6,711.213,198.563
2022-05-31,7,412.488,797.425
2022-05-31,8,191.163,2098.750
2022-05-31,9,221.013,3544.038
2022-05-31,10,422.563,4508.875
2022-05-31,11,668.313,4826.988
2022-05-31,12,644.063,4963.488
2022-05-31,13,660.475,4999.500
2022-05-31,14,561.363,4530.488
2022-05-31,15,499.325,4430.413
2022-05-31,16,408.850,3933.863
2022-05-31,17,286.688,3223.600
2022-05-31,18,256.588,2341.925
2022-05-31,19,214.763,1321.425
2022-05-31,20,318.950,481.763
2022-05-31,21,718.938,160.325
2022-05-31,22,1151.513,34.625
2022-05-31,23,1498.525,0.000
2022-05-31,24,1751.600,0.000
2022-06-01,1,1986.475,0.000
2022-06-01,2,1898.100,0.000
2022-06-01,3,1684.663,0.000
2022-06-01,4,1673.550,0.000
2022-06-01,5,1637.250,44.375
2022-06-01,6,1484.788,148.663
2022-06-01,7,1561.838,429.175
2022-06-01,8,1179.925,997.250
2022-06-01,9,939.000,1632.688
2022-06-01,10,1030.350,2285.463
2022-06-01,11,1120.025,3255.563
2022-06-01,12,1193.113,4017.888
2022-06-01,13,1445.000,4267.825
2022-06-01,14,1676.150,4311.975
2022-06-01,15,1918.063,4269.650
2022-06-01,16,1939.863,3885.000
2022-06-01,17,1810.100,3055.763
2022-06-01,18,1515.375,2383.925
2022-06-01,19,1031.725,1216.038
2022-06-01,20,792.100,518.950
2022-06-01,21,883.200,190.388
2022-06-01,22,876.388,30.625
2022-06-01,23,684.900,0.000
2022-06-01,24,755.800,0.000
2022-06-02,1,1015.363,0.000
2022-06-02,2,1104.025,0.000
2022-06-02,3,1079.850,0.000
2022-06-02,4,1117.538,0.000
2022-06-02,5,1312.813,36.500
2022-06-02,6,1312.413,142.463
2022-06-02,7,1244.300,415.000
2022-06-02,8,1067.325,952.288
2022-06-02,9,898.600,1865.688
2022-06-02,10,1142.225,3200.125
2022-06-02,11,1399.225,3703.038
2022-06-02,12,1610.738,3954.550
2022-06-02,13,1869.975,4325.150
2022-06-02,14,2168.888,4696.738
2022-06-02,15,2311.263,4520.713
2022-06-02,16,2092.475,4217.338
2022-06-02,17,1860.050,3628.850
2022-06-02,18,1671.963,2481.988
2022-06-02,19,1334.800,1299.238
2022-06-02,20,912.188,509.475
2022-06-02,21,754.613,187.625
2022-06-02,22,709.863,39.013
2022-06-02,23,649.150,0.000
2022-06-02,24,707.413,0.000
2022-06-03,1,715.525,0.000
2022-06-03,2,723.300,0.000
2022-06-03,3,679.763,0.000
2022-06-03,4,633.988,0.000
2022-06-03,5,589.525,42.450
2022-06-03,6,529.538,205.713
2022-06-03,7,404.300,802.375
2022-06-03,8,292.638,2141.263
2022-06-03,9,366.600,3580.088
2022-06-03,10,448.475,4617.950
2022-06-03,11,457.913,5237.700
2022-06-03,12,476.263,5511.425
2022-06-03,13,465.388,5786.450
2022-06-03,14,436.063,5728.963
2022-06-03,15,362.875,5512.700
2022-06-03,16,318.250,5013.825
2022-06-03,17,311.625,4060.075
2022-06-03,18,266.538,2878.363
2022-06-03,19,249.900,1584.738
2022-06-03,20,325.650,578.275
2022-06-03,21,551.013,195.738
2022-06-03,22,1001.088,24.963
2022-06-03,23,1380.625,0.000
2022-06-03,24,1712.300,0.000
2022-06-04,1,1886.425,0.000
2022-06-04,2,1807.675,0.000
2022-06-04,3,1588.688,0.000
2022-06-04,4,1378.100,0.000
2022-06-04,5,1106.363,38.175
2022-06-04,6,937.650,229.938
2022-06-04,7,783.700,680.538
2022-06-04,8,484.950,1289.088
2022-06-04,9,329.725,1931.625
2022-06-04,10,309.638,2570.338
2022-06-04,11,350.138,3073.125
2022-06-04,12,402.113,3025.188
2022-06-04,13,520.125,3338.450
2022-06-04,14,636.413,3273.225
2022-06-04,15,717.913,3259.638
2022-06-04,16,790.950,3048.713
2022-06-04,17,844.050,2439.450
2022-06-04,18,879.413,1666.125
2022-06-04,19,856.925,1014.938
2022-06-04,20,827.763,470.850
2022-06-04,21,826.875,216.088
2022-06-04,22,951.513,45.438
2022-06-04,23,1134.175,0.000
2022-06-04,24,1223.100,0.000
2022-06-05,1,1187.075,0.000
2022-06-05,2,1223.675,0.000
2022-06-05,3,1192.800,0.000
2022-06-05,4,1105.388,0.000
2022-06-05,5,1032.763,49.275
2022-06-05,6,916.425,221.225
2022-06-05,7,566.075,759.413
2022-06-05,8,242.775,1820.588
2022-06-05,9,143.475,3154.550
2022-06-05,10,150.475,4437.825
2022-06-05,11,153.238,5265.250
2022-06-05,12,154.613,5727.200
2022-06-05,13,157.988,5916.563
2022-06-05,14,196.013,5919.300
